time, lone, latg, alti, altia, vimag, vrmag, loneip, latgip, tgo, path, azih, pati, alph, beta, thep, psip, eu_r1, eu_r2, eu_i1, eu_i2, inc, ha, hp, aorb, ta, mach, dp, thru, drag, ab, massLV, drng, drngi, delv0, delv1, delv2, delv3, delv4, plon, diip0, diip1, diip2, diip3
    4.1000000,  127.5363299,   34.4318188,    0.1573138,    0.1573138,    0.3837339,    0.0095041,  127.5363296,   34.4318117,    6.7284138,   89.6058086, -172.5774760,    1.4191788,    0.3785800,    0.1040489,   90.0000000,    0.0000000,   89.9858712,  -89.9903147,   90.0000000,    0.0000000,   34.4318200,    0.1619340,-6370.6182289, 3192.9088526,  179.9966495,    0.0279789,    0.0544950,  652.9036367,    0.0603748,    1.2452974,53458.3840940,    0.0001901,    0.0009312,    0.0489824,    0.0000000,    0.0004891,    0.0068799,    0.0564618,   37.5363327,    0.0015863,    0.4604077,   -0.0000022,   -0.0000004
    4.2000000,  127.5363299,   34.4318187,    0.1582764,    0.1582764,    0.3837397,    0.0097481,  127.5363296,   34.4318114,    6.7747216,   89.6061419, -172.3950107,    1.4556066,    0.3779451,    0.1048044,   90.0000000,    0.0000000,   89.9855266,  -89.9900785,   90.0000000,    0.0000000,   34.4318200,    0.1631369,-6370.6182408, 3192.9094481,  179.9965635,    0.0286976,    0.0573243,  652.9139938,    0.0635216,    1.2459040,53432.9478523,    0.0001344,    0.0009599,    0.0501737,    0.0000000,    0.0005136,    0.0070491,    0.0578527,   37.5363329,    0.0016047,    0.4657417,   -0.0000023,   -0.0000004
    4.3000000,  127.5363299,   34.4318187,    0.1592634,    0.1592634,    0.3837456,    0.0099928,  127.5363295,   34.4318112,    6.8215610,   89.6064708, -172.2125286,    1.4921223,    0.3773112,    0.1055582,   90.0000000,    0.0000000,   89.9851820,  -89.9898423,   90.0000000,    0.0000000,   34.4318200,    0.1643710,-6370.6182531, 3192.9100590,  179.9964772,    0.0294182,    0.0602319,  652.9246128,    0.0667566,    1.2465114,53407.5116107,    0.0001901,    0.0009785,    0.0513648,    0.0000000,    0.0005388,    0.0072184,    0.0592442,   37.5363332,    0.0016230,    0.4710425,   -0.0000023,   -0.0000005
    4.4000000,  127.5363298,   34.4318186,    0.1602749,    0.1602749,    0.3837517,    0.0102380,  127.5363295,   34.4318110,    6.8689289,   89.6067953, -172.0300332,    1.5287258,    0.3766782,    0.1063102,   90.0000000,    0.0000000,   89.9848374,  -89.9896061,   90.0000000,    0.0000000,   34.4318200,    0.1656363,-6370.6182656, 3192.9106853,  179.9963908,    0.0301405,    0.0632184,  652.9354942,    0.0700803,    1.2471198,53382.0753691,    0.0001901,    0.0010103,    0.0525557,    0.0000000,    0.0005647,    0.0073877,    0.0606364,   37.5363334,    0.0016411,    0.4763095,   -0.0000024,   -0.0000005
    4.5000000,  127.5363298,   34.4318186,    0.1613109,    0.1613109,    0.3837579,    0.0104839,  127.5363294,   34.4318107,    6.9168218,   89.6071155, -171.8475283,    1.5654174,    0.3760462,    0.1070605,   90.0000000,    0.0000000,   89.9844928,  -89.9893699,   90.0000000,    0.0000000,   34.4318200,    0.1669329,-6370.6182785, 3192.9113272,  179.9963041,    0.0308646,    0.0662842,  652.9466387,    0.0734933,    1.2477291,53356.6391275,    0.0001901,    0.0010324,    0.0537465,    0.0000000,    0.0005911,    0.0075571,    0.0620292,   37.5363336,    0.0016591,    0.4815423,   -0.0000024,   -0.0000005
    4.6000000,  127.5363298,   34.4318185,    0.1623716,    0.1623716,    0.3837644,    0.0107303,  127.5363294,   34.4318105,    6.9652362,   89.6074313, -171.6650175,    1.6021971,    0.3754152,    0.1078090,   90.0000000,    0.0000000,   89.9841482,  -89.9891337,   90.0000000,    0.0000000,   34.4318200,    0.1682610,-6370.6182916, 3192.9119847,  179.9962172,    0.0315905,    0.0694299,  652.9580468,    0.0769962,    1.2483394,53331.2028859,    0.0001901,    0.0010668,    0.0549370,    0.0000000,    0.0006182,    0.0077266,    0.0634227,   37.5363339,    0.0016770,    0.4867402,   -0.0000024,   -0.0000005
    4.7000000,  127.5363298,   34.4318184,    0.1634570,    0.1634570,    0.3837709,    0.0109773,  127.5363293,   34.4318103,    7.0141687,   89.6077428, -171.4825044,    1.6390651,    0.3747851,    0.1085557,   90.0000000,    0.0000000,   89.9838036,  -89.9888975,   90.0000000,    0.0000000,   34.4318200,    0.1696206,-6370.6183051, 3192.9126578,  179.9961301,    0.0323181,    0.0726560,  652.9697191,    0.0805896,    1.2489505,53305.7666443,    0.0001901,    0.0010919,    0.0561274,    0.0000000,    0.0006459,    0.0078961,    0.0648168,   37.5363341,    0.0016948,    0.4919030,   -0.0000025,   -0.0000005
    4.8000000,  127.5363298,   34.4318184,    0.1645671,    0.1645671,    0.3837777,    0.0112250,  127.5363293,   34.4318100,    7.0636156,   89.6080499, -171.2999926,    1.6760213,    0.3741560,    0.1093006,   90.0000000,    0.0000000,   89.9834590,  -89.9886613,   90.0000000,    0.0000000,   34.4318200,    0.1710120,-6370.6183188, 3192.9133466,  179.9960429,    0.0330476,    0.0759629,  652.9816560,    0.0842742,    1.2495625,53280.3304027,    0.0001901,    0.0011165,    0.0573175,    0.0000001,    0.0006743,    0.0080656,    0.0662116,   37.5363344,    0.0017125,    0.4970301,   -0.0000025,   -0.0000005
    4.9000000,  127.5363298,   34.4318183,    0.1657019,    0.1657019,    0.3837846,    0.0114732,  127.5363292,   34.4318097,    7.1135735,   89.6083527, -171.1174857,    1.7130659,    0.3735279,    0.1100438,   90.0000000,    0.0000000,   89.9831144,  -89.9884251,   90.0000000,    0.0000000,   34.4318200,    0.1724350,-6370.6183328, 3192.9140511,  179.9959553,    0.0337789,    0.0793511,  652.9938583,    0.0880505,    1.2501755,53254.8941611,    0.0001901,    0.0011484,    0.0585075,    0.0000001,    0.0007032,    0.0082353,    0.0676071,   37.5363347,    0.0017300,    0.5021211,   -0.0000026,   -0.0000006
    5.0000000,  127.5363298,   34.4318182,    0.1668617,    0.1668617,    0.3837917,    0.0117220,  127.5363292,   34.4318095,    7.1640386,   89.6086512, -170.9349875,    1.7501991,    0.3729008,    0.1107853,   90.0000000,    0.0000000,   89.9827698,  -89.9881889,   90.0000000,    0.0000000,   34.4318200,    0.1738900,-6370.6183471, 3192.9147714,  179.9958676,    0.0345119,    0.0828212,  653.0063263,    0.0919192,    1.2507894,53229.4579195,    0.0002328,    0.0011756,    0.0596973,    0.0000001,    0.0007328,    0.0084050,    0.0690033,   37.5363350,    0.0017474,    0.5071758,   -0.0000026,   -0.0000006
    5.1000000,  127.5363298,   34.4318182,    0.1680463,    0.1680463,    0.3837989,    0.0119715,  127.5363291,   34.4318092,    7.2150074,   89.6089454, -170.7525014,    1.7874209,    0.3722746,    0.1115250,   90.0000000,    0.0000000,   89.9824252,  -89.9879527,   90.0000000,    0.0000000,   34.4318200,    0.1753770,-6370.6183618, 3192.9155076,  179.9957797,    0.0352468,    0.0863737,  653.0190608,    0.0958809,    1.2514042,53204.0216779,    0.0002328,    0.0012059,    0.0608868,    0.0000001,    0.0007631,    0.0085747,    0.0704001,   37.5363353,    0.0017647,    0.5121938,   -0.0000026,   -0.0000006
    5.2000000,  127.5363297,   34.4318181,    0.1692559,    0.1692559,    0.3838064,    0.0122215,  127.5363291,   34.4318090,    7.2664762,   89.6092353, -170.5700313,    1.8247313,    0.3716494,    0.1122629,   90.0000000,    0.0000000,   89.9820806,  -89.9877165,   90.0000000,    0.0000000,   34.4318200,    0.1768960,-6370.6183767, 3192.9162597,  179.9956916,    0.0359835,    0.0900090,  653.0320623,    0.0999362,    1.2520199,53178.5854362,    0.0002328,    0.0012355,    0.0620762,    0.0000001,    0.0007940,    0.0087445,    0.0717976,   37.5363357,    0.0017818,    0.5171748,   -0.0000027,   -0.0000006
    5.3000000,  127.5363297,   34.4318180,    0.1704906,    0.1704906,    0.3838140,    0.0124722,  127.5363290,   34.4318087,    7.3184411,   89.6095209, -170.3875805,    1.8621306,    0.3710252,    0.1129992,   90.0000000,    0.0000000,   89.9817360,  -89.9874804,   90.0000000,    0.0000000,   34.4318200,    0.1784472,-6370.6183919, 3192.9170277,  179.9956032,    0.0367220,    0.0937277,  653.0453312,    0.1040857,    1.2526366,53153.1491946,    0.0002515,    0.0012680,    0.0632654,    0.0000001,    0.0008255,    0.0089143,    0.0731958,   37.5363360,    0.0017989,    0.5221186,   -0.0000027,   -0.0000006
    5.4000000,  127.5363297,   34.4318179,    0.1717503,    0.1717503,    0.3838217,    0.0127234,  127.5363289,   34.4318084,    7.3708986,   89.6098022, -170.2051529,    1.8996187,    0.3704019,    0.1137336,   90.0000000,    0.0000000,   89.9813914,  -89.9872442,   90.0000000,    0.0000000,   34.4318200,    0.1800308,-6370.6184074, 3192.9178117,  179.9955146,    0.0374623,    0.0975302,  653.0588682,    0.1083300,    1.2532541,53127.7129530,    0.0002328,    0.0012962,    0.0644544,    0.0000001,    0.0008576,    0.0090843,    0.0745946,   37.5363363,    0.0018158,    0.5270250,   -0.0000028,   -0.0000007
    5.5000000,  127.5363297,   34.4318179,    0.1730352,    0.1730352,    0.3838297,    0.0129753,  127.5363289,   34.4318081,    7.4238449,   89.6100793, -170.0227521,    1.9371958,    0.3697796,    0.1144664,   90.0000000,    0.0000000,   89.9810468,  -89.9870080,   90.0000000,    0.0000000,   34.4318200,    0.1816468,-6370.6184232, 3192.9186118,  179.9954258,    0.0382044,    0.1014171,  653.0726738,    0.1126698,    1.2538726,53102.2767114,    0.0002688,    0.0013306,    0.0656432,    0.0000001,    0.0008904,    0.0092542,    0.0759941,   37.5363367,    0.0018325,    0.5318938,   -0.0000028,   -0.0000007
    5.6000000,  127.5363297,   34.4318178,    0.1743453,    0.1743453,    0.3838378,    0.0132277,  127.5363288,   34.4318079,    7.4772761,   89.6103522, -169.8403815,    1.9748621,    0.3691582,    0.1151974,   90.0000000,    0.0000000,   89.9807022,  -89.9867718,   90.0000000,    0.0000000,   34.4318200,    0.1832953,-6370.6184393, 3192.9194280,  179.9953368,    0.0389484,    0.1053888,  653.0867486,    0.1171057,    1.2544920,53076.8404698,    0.0002688,    0.0013575,    0.0668317,    0.0000001,    0.0009239,    0.0094242,    0.0773943,   37.5363371,    0.0018492,    0.5367249,   -0.0000029,   -0.0000007
    5.7000000,  127.5363297,   34.4318177,    0.1756807,    0.1756807,    0.3838461,    0.0134808,  127.5363287,   34.4318076,    7.5311886,   89.6106208, -169.6580449,    2.0126175,    0.3685378,    0.1159267,   90.0000000,    0.0000000,   89.9803577,  -89.9865357,   90.0000000,    0.0000000,   34.4318200,    0.1849764,-6370.6184557, 3192.9202603,  179.9952476,    0.0396941,    0.1094459,  653.1010931,    0.1216383,    1.2551124,53051.4042282,    0.0002688,    0.0013903,    0.0680201,    0.0000001,    0.0009580,    0.0095943,    0.0787951,   37.5363375,    0.0018657,    0.5415181,   -0.0000029,   -0.0000007
    5.8000000,  127.5363296,   34.4318176,    0.1770415,    0.1770415,    0.3838546,    0.0137345,  127.5363286,   34.4318073,    7.5855785,   89.6108852, -169.4757459,    2.0504621,    0.3679183,    0.1166542,   90.0000000,    0.0000000,   89.9800131,  -89.9862995,   90.0000000,    0.0000000,   34.4318200,    0.1866903,-6370.6184724, 3192.9211089,  179.9951582,    0.0404417,    0.1135890,  653.1157079,    0.1262683,    1.2557337,53025.9679866,    0.0003005,    0.0014256,    0.0692082,    0.0000001,    0.0009927,    0.0097644,    0.0801966,   37.5363379,    0.0018820,    0.5462733,   -0.0000029,   -0.0000007
    5.9000000,  127.5363296,   34.4318175,    0.1784276,    0.1784276,    0.3838633,    0.0139888,  127.5363286,   34.4318070,    7.6404420,   89.6111453, -169.2934881,    2.0883962,    0.3672998,    0.1173800,   90.0000000,    0.0000000,   89.9796685,  -89.9860633,   90.0000000,    0.0000000,   34.4318200,    0.1884370,-6370.6184894, 3192.9219738,  179.9950686,    0.0411912,    0.1178184,  653.1305934,    0.1309963,    1.2563559,53000.5317450,    0.0002688,    0.0014570,    0.0703962,    0.0000001,    0.0010281,    0.0099346,    0.0815988,   37.5363383,    0.0018983,    0.5509906,   -0.0000030,   -0.0000008
    6.0000000,  127.5363296,   34.4318174,    0.1798392,    0.1798392,    0.3838721,    0.0142437,  127.5363285,   34.4318067,    7.6957753,   89.6114013, -169.1112750,    2.1264197,    0.3666822,    0.1181042,   90.0000000,    0.0000000,   89.9793239,  -89.9858271,   90.0000000,    0.0000000,   34.4318200,    0.1902167,-6370.6185067, 3192.9228550,  179.9949787,    0.0419424,    0.1221347,  653.1457504,    0.1358228,    1.2569790,52975.0955034,    0.0003005,    0.0014907,    0.0715839,    0.0000001,    0.0010641,    0.0101049,    0.0830016,   37.5363388,    0.0019144,    0.5556698,   -0.0000030,   -0.0000008
    6.1000000,  127.5363296,   34.4318174,    0.1812763,    0.1812763,    0.3838812,    0.0144992,  127.5363284,   34.4318064,    7.7515747,   89.6116531, -168.9291103,    2.1645327,    0.3660656,    0.1188265,   90.0000000,    0.0000000,   89.9789793,  -89.9855910,   90.0000000,    0.0000000,   34.4318200,    0.1920295,-6370.6185243, 3192.9237526,  179.9948886,    0.0426955,    0.1265384,  653.1611792,    0.1407486,    1.2576030,52949.6592617,    0.0003292,    0.0015266,    0.0727714,    0.0000001,    0.0011008,    0.0102752,    0.0844052,   37.5363392,    0.0019304,    0.5603109,   -0.0000031,   -0.0000008
    6.2000000,  127.5363296,   34.4318173,    0.1827390,    0.1827390,    0.3838904,    0.0147554,  127.5363283,   34.4318061,    7.8078363,   89.6119006, -168.7469976,    2.2027354,    0.3654499,    0.1195472,   90.0000000,    0.0000000,   89.9786347,  -89.9853548,   90.0000000,    0.0000000,   34.4318200,    0.1938755,-6370.6185422, 3192.9246666,  179.9947984,    0.0434505,    0.1310301,  653.1768805,    0.1457743,    1.2582280,52924.2230201,    0.0003005,    0.0015617,    0.0739587,    0.0000002,    0.0011381,    0.0104455,    0.0858094,   37.5363397,    0.0019462,    0.5649140,   -0.0000031,   -0.0000008
    6.3000000,  127.5363295,   34.4318172,    0.1842273,    0.1842273,    0.3838998,    0.0150121,  127.5363282,   34.4318058,    7.8645562,   89.6121441, -168.5649404,    2.2410279,    0.3648352,    0.1202662,   90.0000000,    0.0000000,   89.9782901,  -89.9851187,   90.0000000,    0.0000000,   34.4318200,    0.1957548,-6370.6185604, 3192.9255972,  179.9947078,    0.0442073,    0.1356102,  653.1928548,    0.1509004,    1.2588540,52898.7867785,    0.0003292,    0.0015960,    0.0751458,    0.0000002,    0.0011761,    0.0106159,    0.0872143,   37.5363402,    0.0019619,    0.5694792,   -0.0000032,   -0.0000009
    6.4000000,  127.5363295,   34.4318171,    0.1857414,    0.1857414,    0.3839094,    0.0152695,  127.5363282,   34.4318054,    7.9217308,   89.6123833, -168.3829423,    2.2794101,    0.3642214,    0.1209835,   90.0000000,    0.0000000,   89.9779455,  -89.9848825,   90.0000000,    0.0000000,   34.4318200,    0.1976674,-6370.6185789, 3192.9265442,  179.9946171,    0.0449659,    0.1402792,  653.2091026,    0.1561278,    1.2594808,52873.3505369,    0.0003292,    0.0016324,    0.0763327,    0.0000002,    0.0012147,    0.0107863,    0.0886198,   37.5363407,    0.0019775,    0.5740064,   -0.0000032,   -0.0000009
    6.5000000,  127.5363295,   34.4318170,    0.1872812,    0.1872812,    0.3839191,    0.0155274,  127.5363281,   34.4318051,    7.9793562,   89.6126185, -168.2010069,    2.3178823,    0.3636085,    0.1216990,   90.0000000,    0.0000000,   89.9776009,  -89.9846463,   90.0000000,    0.0000000,   34.4318200,    0.1996136,-6370.6185977, 3192.9275079,  179.9945262,    0.0457264,    0.1450378,  653.2256245,    0.1614569,    1.2601086,52847.9142953,    0.0003556,    0.0016680,    0.0775194,    0.0000002,    0.0012540,    0.0109568,    0.0900260,   37.5363412,    0.0019930,    0.5784957,   -0.0000032,   -0.0000009
    6.6000000,  127.5363295,   34.4318169,    0.1888468,    0.1888468,    0.3839291,    0.0157860,  127.5363280,   34.4318048,    8.0374287,   89.6128494, -168.0191378,    2.3564446,    0.3629966,    0.1224129,   90.0000000,    0.0000000,   89.9772563,  -89.9844102,   90.0000000,    0.0000000,   34.4318200,    0.2015935,-6370.6186168, 3192.9284883,  179.9944350,    0.0464887,    0.1498862,  653.2424209,    0.1668884,    1.2607374,52822.4780537,    0.0003556,    0.0017055,    0.0787058,    0.0000002,    0.0012940,    0.0111274,    0.0914330,   37.5363418,    0.0020083,    0.5829474,   -0.0000033,   -0.0000009
    6.7000000,  127.5363294,   34.4318168,    0.1904383,    0.1904383,    0.3839393,    0.0160452,  127.5363279,   34.4318045,    8.0959445,   89.6130763, -167.8373385,    2.3950969,    0.3623856,    0.1231251,   90.0000000,    0.0000000,   89.9769118,  -89.9841740,   90.0000000,    0.0000000,   34.4318200,    0.2036070,-6370.6186362, 3192.9294854,  179.9943437,    0.0472529,    0.1548252,  653.2594926,    0.1724231,    1.2613670,52797.0418121,    0.0003556,    0.0017421,    0.0798920,    0.0000002,    0.0013346,    0.0112980,    0.0928405,   37.5363423,    0.0020235,    0.5873614,   -0.0000033,   -0.0000010
    6.8000000,  127.5363294,   34.4318167,    0.1920558,    0.1920558,    0.3839496,    0.0163051,  127.5363278,   34.4318041,    8.1548997,   89.6132991, -167.6556125,    2.4338394,    0.3617755,    0.1238356,   90.0000000,    0.0000000,   89.9765672,  -89.9839379,   90.0000000,    0.0000000,   34.4318200,    0.2056545,-6370.6186559, 3192.9304993,  179.9942521,    0.0480190,    0.1598552,  653.2768399,    0.1780614,    1.2619977,52771.6055705,    0.0003802,    0.0017806,    0.0810780,    0.0000002,    0.0013759,    0.0114686,    0.0942488,   37.5363429,    0.0020386,    0.5917380,   -0.0000034,   -0.0000010
    6.9000000,  127.5363294,   34.4318166,    0.1936993,    0.1936993,    0.3839602,    0.0165655,  127.5363277,   34.4318038,    8.2142908,   89.6135177, -167.4739634,    2.4726722,    0.3611664,    0.1245444,   90.0000000,    0.0000000,   89.9762226,  -89.9837018,   90.0000000,    0.0000000,   34.4318200,    0.2077359,-6370.6186759, 3192.9315300,  179.9941603,    0.0487869,    0.1649767,  653.2944634,    0.1838041,    1.2626292,52746.1693289,    0.0004032,    0.0018207,    0.0822637,    0.0000002,    0.0014178,    0.0116393,    0.0956577,   37.5363435,    0.0020535,    0.5960774,   -0.0000034,   -0.0000010
    7.0000000,  127.5363294,   34.4318165,    0.1953688,    0.1953688,    0.3839709,    0.0168266,  127.5363276,   34.4318034,    8.2741140,   89.6137323, -167.2923947,    2.5115955,    0.3605582,    0.1252515,   90.0000000,    0.0000000,   89.9758780,  -89.9834656,   90.0000000,    0.0000000,   34.4318200,    0.2098513,-6370.6186963, 3192.9325775,  179.9940682,    0.0495568,    0.1701903,  653.3123636,    0.1896518,    1.2632617,52720.7330872,    0.0004032,    0.0018600,    0.0834493,    0.0000003,    0.0014604,    0.0118101,    0.0970674,   37.5363441,    0.0020683,    0.6003796,   -0.0000035,   -0.0000011
    7.1000000,  127.5363293,   34.4318164,    0.1970645,    0.1970645,    0.3839818,    0.0170883,  127.5363275,   34.4318031,    8.3343655,   89.6139428, -167.1109100,    2.5506091,    0.3599510,    0.1259569,   90.0000000,    0.0000000,   89.9755334,  -89.9832295,   90.0000000,    0.0000000,   34.4318200,    0.2120010,-6370.6187169, 3192.9336421,  179.9939760,    0.0503284,    0.1754964,  653.3305411,    0.1956052,    1.2638951,52695.2968456,    0.0004032,    0.0019008,    0.0846346,    0.0000003,    0.0015037,    0.0119809,    0.0984777,   37.5363448,    0.0020830,    0.6046449,   -0.0000035,   -0.0000011
    7.2000000,  127.5363293,   34.4318163,    0.1987864,    0.1987864,    0.3839929,    0.0173506,  127.5363274,   34.4318027,    8.3950417,   89.6141492, -166.9295127,    2.5897134,    0.3593446,    0.1266606,   90.0000000,    0.0000000,   89.9751888,  -89.9829934,   90.0000000,    0.0000000,   34.4318200,    0.2141850,-6370.6187378, 3192.9347236,  179.9938835,    0.0511020,    0.1808955,  653.3489965,    0.2016649,    1.2645295,52669.8606040,    0.0004143,    0.0019408,    0.0858196,    0.0000003,    0.0015476,    0.0121517,    0.0998887,   37.5363454,    0.0020975,    0.6088736,   -0.0000036,   -0.0000011
    7.3000000,  127.5363293,   34.4318162,    0.2005346,    0.2005346,    0.3840043,    0.0176135,  127.5363272,   34.4318024,    8.4561390,   89.6143516, -166.7482064,    2.6289083,    0.3587392,    0.1273627,   90.0000000,    0.0000000,   89.9748442,  -89.9827572,   90.0000000,    0.0000000,   34.4318200,    0.2164034,-6370.6187590, 3192.9358222,  179.9937909,    0.0518774,    0.1863883,  653.3677301,    0.2078316,    1.2651648,52644.4243624,    0.0004355,    0.0019823,    0.0870045,    0.0000003,    0.0015922,    0.0123226,    0.1013003,   37.5363461,    0.0021120,    0.6130659,   -0.0000036,   -0.0000011
